claim_id,policy_id,claim_amount_requested,claim_amount_settled,settlement_time_days,claim_status,is_fraudulent
CLM-13485,POL-13874,3004.01,2560.84,18,Approved,0
CLM-13486,POL-13875,304.18,205.54,42,Approved,0
CLM-13487,POL-13875,2185.08,2097.83,48,Approved,0
CLM-13488,POL-13877,342.21,277.95,50,Approved,0
CLM-13489,POL-13877,1233.7,1042.81,32,Approved,0
CLM-13490,POL-13878,2875.83,2194.47,23,Approved,0
CLM-13491,POL-13879,2979.61,0.0,11,Pending,0
CLM-13492,POL-13879,4914.24,3434.93,26,Approved,0
CLM-13493,POL-13881,856.03,0.0,6,Rejected,0
CLM-13494,POL-13883,1181.48,842.5,45,Approved,0
CLM-13495,POL-13884,755.22,689.49,12,Approved,0
CLM-13496,POL-13886,14941.9,0.0,62,Rejected,1
CLM-13497,POL-13886,4869.2,3611.09,12,Approved,0
CLM-13498,POL-13886,1582.48,1315.1,25,Approved,0
CLM-13499,POL-13887,2029.11,0.0,19,Rejected,0
CLM-13500,POL-13888,1669.08,0.0,1,Pending,0
CLM-13501,POL-13889,2489.02,0.0,13,Pending,0
CLM-13502,POL-13891,2915.98,0.0,38,Pending,0
CLM-13503,POL-13892,308.96,188.89,39,Approved,0
CLM-13504,POL-13893,3687.34,3427.65,7,Approved,0
CLM-13505,POL-13894,1242.41,0.0,18,Pending,0
CLM-13506,POL-13895,717.05,712.23,30,Approved,0
CLM-13507,POL-13895,1313.86,973.82,1,Approved,0
CLM-13508,POL-13897,1702.86,1048.87,23,Approved,0
CLM-13509,POL-13897,4243.36,0.0,19,Rejected,0
CLM-13510,POL-13898,4351.28,0.0,4,Pending,0
CLM-13511,POL-13899,3221.86,0.0,15,Pending,0
CLM-13512,POL-13899,1463.12,1043.82,38,Approved,0
CLM-13513,POL-13901,2700.61,2309.62,34,Approved,0
CLM-13514,POL-13903,967.77,0.0,10,Pending,0
CLM-13515,POL-13903,4493.99,3697.73,12,Approved,0
CLM-13516,POL-13905,3083.99,2569.87,1,Approved,0
CLM-13517,POL-13906,1358.22,1015.15,35,Approved,0
CLM-13518,POL-13907,3217.95,0.0,1,Rejected,0
CLM-13519,POL-13908,961.18,0.0,19,Rejected,0
CLM-13520,POL-13909,571.36,368.15,26,Approved,0
CLM-13521,POL-13909,3002.32,2396.14,51,Approved,0
CLM-13522,POL-13909,1494.85,0.0,37,Pending,0
CLM-13523,POL-13911,752.46,0.0,24,Pending,0
CLM-13524,POL-13912,4786.02,0.0,1,Rejected,0
CLM-13525,POL-13915,226.28,183.22,11,Approved,0
CLM-13526,POL-13917,2457.77,0.0,28,Rejected,0
CLM-13527,POL-13918,2052.44,1625.08,1,Approved,0
CLM-13528,POL-13920,4604.23,4388.17,30,Approved,0
CLM-13529,POL-13923,3514.3,2227.21,10,Approved,0
CLM-13530,POL-13924,1120.05,0.0,1,Rejected,0
CLM-13531,POL-13926,8216.2,0.0,55,Rejected,1
CLM-13532,POL-13927,706.78,537.56,15,Approved,0
CLM-13533,POL-13928,437.83,0.0,23,Rejected,0
CLM-13534,POL-13929,2858.48,0.0,12,Pending,0
CLM-13535,POL-13930,1239.37,908.8,43,Approved,0
CLM-13536,POL-13932,2762.94,0.0,60,Rejected,1
CLM-13537,POL-13932,2600.65,1673.84,25,Approved,0
CLM-13538,POL-13934,2048.08,1982.27,14,Approved,0
CLM-13539,POL-13935,780.51,0.0,21,Rejected,0
CLM-13540,POL-13936,715.57,543.38,1,Approved,0
CLM-13541,POL-13937,3488.52,2500.86,15,Approved,0
CLM-13542,POL-13937,2440.47,0.0,7,Rejected,0
CLM-13543,POL-13938,3020.08,2263.32,21,Approved,0
CLM-13544,POL-13940,2553.05,2165.89,34,Approved,0
CLM-13545,POL-13941,813.18,608.88,25,Approved,0
CLM-13546,POL-13942,1444.95,1131.76,30,Approved,0
CLM-13547,POL-13943,2947.27,0.0,26,Rejected,0
CLM-13548,POL-13944,1183.5,0.0,24,Rejected,0
CLM-13549,POL-13945,1584.96,0.0,9,Rejected,0
CLM-13550,POL-13946,4975.1,0.0,11,Pending,0
CLM-13551,POL-13946,819.11,0.0,19,Rejected,0
CLM-13552,POL-13947,1143.02,886.03,20,Approved,0
CLM-13553,POL-13947,4672.67,3228.48,51,Approved,0
CLM-13554,POL-13949,11564.43,0.0,55,Rejected,1
CLM-13555,POL-13952,1322.03,0.0,2,Rejected,0
CLM-13556,POL-13954,1920.41,0.0,32,Rejected,0
CLM-13557,POL-13954,782.67,601.21,9,Approved,0
CLM-13558,POL-13956,2571.83,0.0,16,Pending,0
CLM-13559,POL-13959,4989.46,0.0,13,Rejected,0
CLM-13560,POL-13960,4691.5,0.0,1,Rejected,0
CLM-13561,POL-13961,4352.34,3992.49,46,Approved,0
CLM-13562,POL-13966,2024.33,0.0,13,Pending,0
CLM-13563,POL-13970,13375.81,0.0,90,Pending,1
CLM-13564,POL-13971,3704.99,3179.24,34,Approved,0
CLM-13565,POL-13971,4305.17,2709.23,27,Approved,0
CLM-13566,POL-13971,240.18,153.18,18,Approved,0
CLM-13567,POL-13972,3682.72,3116.42,12,Approved,0
CLM-13568,POL-13972,3865.84,3637.99,30,Approved,0
CLM-13569,POL-13973,3986.94,0.0,28,Pending,0
CLM-13570,POL-13974,2332.65,0.0,5,Pending,0
CLM-13571,POL-13975,1045.03,760.03,43,Approved,0
CLM-13572,POL-13975,3098.57,2697.45,22,Approved,0
CLM-13573,POL-13975,917.52,0.0,35,Rejected,0
CLM-13574,POL-13976,3841.12,2490.71,36,Approved,0
CLM-13575,POL-13978,2576.66,1599.78,46,Approved,0
CLM-13576,POL-13980,2692.97,0.0,4,Rejected,0
CLM-13577,POL-13981,3126.73,1881.83,18,Approved,0
CLM-13578,POL-13982,1485.13,1426.88,6,Approved,0
CLM-13579,POL-13984,442.73,0.0,11,Pending,0
CLM-13580,POL-13984,4666.43,2925.35,30,Approved,0
CLM-13581,POL-13988,863.58,0.0,8,Rejected,0
CLM-13582,POL-13990,3006.26,2295.13,34,Approved,0
CLM-13583,POL-13990,3108.88,1954.41,22,Approved,0
CLM-13584,POL-13993,2940.25,2106.89,1,Approved,0
CLM-13585,POL-13994,2290.89,2221.95,30,Approved,0
CLM-13586,POL-13994,1430.1,1008.02,23,Approved,0
CLM-13587,POL-13995,579.66,414.18,27,Approved,0
CLM-13588,POL-13995,1490.7,0.0,20,Rejected,0
CLM-13589,POL-13997,417.42,269.74,19,Approved,0
CLM-13590,POL-13998,4145.59,0.0,23,Pending,0
CLM-13591,POL-14000,292.53,0.0,1,Rejected,0
CLM-13592,POL-14001,4793.9,3808.71,21,Approved,0
CLM-13593,POL-14011,4093.32,3503.57,28,Approved,0
CLM-13594,POL-14011,2302.72,0.0,35,Pending,0
CLM-13595,POL-14012,2563.2,0.0,50,Pending,0
CLM-13596,POL-14013,3113.13,2062.21,1,Approved,0
CLM-13597,POL-14013,1939.03,0.0,1,Rejected,0
CLM-13598,POL-14014,1624.7,1278.89,29,Approved,0
CLM-13599,POL-14014,3162.65,0.0,28,Pending,0
CLM-13600,POL-14015,11024.75,0.0,85,Rejected,1
CLM-13601,POL-14016,1402.81,1251.66,9,Approved,0
CLM-13602,POL-14020,3438.58,2482.86,18,Approved,0
CLM-13603,POL-14020,3977.71,0.0,24,Rejected,0
CLM-13604,POL-14023,1060.29,1001.85,30,Approved,0
CLM-13605,POL-14025,1177.9,1142.44,24,Approved,0
CLM-13606,POL-14027,1177.39,1026.54,51,Approved,0
CLM-13607,POL-14030,2848.04,2296.78,52,Approved,0
CLM-13608,POL-14032,1534.6,0.0,90,Rejected,1
CLM-13609,POL-14034,3066.95,2270.47,11,Approved,0
CLM-13610,POL-14035,4348.54,0.0,18,Rejected,0
CLM-13611,POL-14036,4384.95,3021.91,30,Approved,0
CLM-13612,POL-14037,2559.79,1843.29,35,Approved,0
CLM-13613,POL-14038,3241.74,1957.34,10,Approved,0
CLM-13614,POL-14039,3738.59,0.0,27,Pending,0
CLM-13615,POL-14040,1711.87,1344.58,8,Approved,0
CLM-13616,POL-14042,3763.0,0.0,13,Rejected,0
CLM-13617,POL-14042,4908.01,0.0,19,Rejected,0
CLM-13618,POL-14042,13018.98,0.0,79,Rejected,1
CLM-13619,POL-14044,2883.02,2131.81,8,Approved,0
CLM-13620,POL-14046,783.54,0.0,35,Pending,0
CLM-13621,POL-14048,3180.67,2369.77,25,Approved,0
CLM-13622,POL-14048,1716.77,0.0,6,Pending,0
CLM-13623,POL-14048,2552.42,0.0,31,Rejected,0
CLM-13624,POL-14049,1417.81,1056.74,20,Approved,0
CLM-13625,POL-14049,4068.41,0.0,56,Rejected,1
CLM-13626,POL-14049,2045.55,1311.05,42,Approved,0
CLM-13627,POL-14050,226.48,171.01,47,Approved,0
CLM-13628,POL-14052,4718.0,4642.44,37,Approved,0
CLM-13629,POL-14056,3513.91,3265.9,22,Approved,0
CLM-13630,POL-14056,2955.16,2596.1,30,Approved,0
CLM-13631,POL-14059,2344.27,0.0,16,Pending,0
CLM-13632,POL-14060,2559.35,2158.37,1,Approved,0
CLM-13633,POL-14061,4894.76,0.0,40,Pending,0
CLM-13634,POL-14062,3059.85,3021.49,5,Approved,0
CLM-13635,POL-14062,4524.41,4509.93,36,Approved,0
CLM-13636,POL-14063,12847.46,0.0,52,Rejected,1
CLM-13637,POL-14064,2306.09,0.0,1,Rejected,0
CLM-13638,POL-14065,4177.43,0.0,20,Rejected,0
CLM-13639,POL-14066,2671.55,1954.99,18,Approved,0
CLM-13640,POL-14069,802.42,0.0,43,Pending,0
CLM-13641,POL-14070,462.01,296.32,14,Approved,0
CLM-13642,POL-14070,3915.49,0.0,34,Rejected,0
CLM-13643,POL-14071,786.06,584.61,7,Approved,0
CLM-13644,POL-14071,1823.71,1361.28,30,Approved,0
CLM-13645,POL-14073,4539.24,0.0,1,Rejected,0
CLM-13646,POL-14074,1482.57,1392.08,30,Approved,0
CLM-13647,POL-14076,2424.53,1900.65,33,Approved,0
CLM-13648,POL-14077,2499.18,2148.78,36,Approved,0
CLM-13649,POL-14078,247.29,213.84,29,Approved,0
CLM-13650,POL-14079,4915.37,4835.5,15,Approved,0
CLM-13651,POL-14080,2132.2,2093.31,30,Approved,0
CLM-13652,POL-14081,1156.85,1070.68,7,Approved,0
CLM-13653,POL-14082,1125.22,731.78,42,Approved,0
CLM-13654,POL-14083,707.17,0.0,30,Rejected,0
CLM-13655,POL-14085,243.58,0.0,13,Rejected,0
CLM-13656,POL-14085,4050.83,3757.27,1,Approved,0
CLM-13657,POL-14086,3570.83,2241.49,14,Approved,0
CLM-13658,POL-14088,682.23,644.44,22,Approved,0
CLM-13659,POL-14088,1946.1,0.0,16,Pending,0
CLM-13660,POL-14089,2063.25,1820.92,26,Approved,0
CLM-13661,POL-14091,1754.26,0.0,16,Rejected,0
CLM-13662,POL-14092,3330.53,2236.6,3,Approved,0
CLM-13663,POL-14093,816.0,713.87,1,Approved,0
CLM-13664,POL-14093,989.55,0.0,9,Rejected,0
CLM-13665,POL-14094,4824.64,3165.19,14,Approved,0
CLM-13666,POL-14094,2128.81,1809.12,13,Approved,0
CLM-13667,POL-14094,3702.6,3170.83,37,Approved,0
CLM-13668,POL-14095,4130.81,3737.86,33,Approved,0
CLM-13669,POL-14096,3856.41,2465.97,33,Approved,0
CLM-13670,POL-14097,3724.65,3361.62,25,Approved,0
CLM-13671,POL-14097,3279.19,0.0,1,Rejected,0
CLM-13672,POL-14097,945.15,572.49,1,Approved,0
CLM-13673,POL-14098,1187.7,1064.67,20,Approved,0
CLM-13674,POL-14098,2154.13,0.0,40,Rejected,0
CLM-13675,POL-14099,698.71,660.07,46,Approved,0
CLM-13676,POL-14100,2252.42,1611.23,18,Approved,0
CLM-13677,POL-14104,211.47,168.51,42,Approved,0
CLM-13678,POL-14104,660.02,0.0,35,Rejected,0
CLM-13679,POL-14105,2075.79,1461.11,15,Approved,0
CLM-13680,POL-14106,649.73,0.0,7,Pending,0
CLM-13681,POL-14107,2838.73,2824.07,39,Approved,0
CLM-13682,POL-14110,601.03,0.0,12,Pending,0
CLM-13683,POL-14110,3585.7,2850.67,39,Approved,0
CLM-13684,POL-14111,3625.47,3042.21,17,Approved,0
CLM-13685,POL-14112,2047.23,1407.54,23,Approved,0
CLM-13686,POL-14112,1581.78,1488.76,19,Approved,0
CLM-13687,POL-14114,658.93,656.87,21,Approved,0
CLM-13688,POL-14114,3471.86,0.0,18,Rejected,0
CLM-13689,POL-14114,13215.02,0.0,47,Rejected,1
CLM-13690,POL-14115,14738.47,0.0,61,Rejected,1
CLM-13691,POL-14116,613.98,533.39,31,Approved,0
CLM-13692,POL-14116,916.73,0.0,26,Rejected,0
CLM-13693,POL-14117,1489.51,997.02,20,Approved,0
CLM-13694,POL-14117,1296.82,0.0,13,Pending,0
CLM-13695,POL-14120,2663.79,0.0,1,Rejected,0
CLM-13696,POL-14120,2761.1,1911.33,35,Approved,0
CLM-13697,POL-14120,779.3,0.0,37,Pending,0
CLM-13698,POL-14121,3108.09,0.0,26,Rejected,0
CLM-13699,POL-14122,4646.09,3435.61,8,Approved,0
CLM-13700,POL-14124,1782.63,1373.97,19,Approved,0
CLM-13701,POL-14125,1557.98,1331.44,1,Approved,0
CLM-13702,POL-14126,4446.76,2999.05,19,Approved,0
CLM-13703,POL-14127,2178.68,1585.4,1,Approved,0
CLM-13704,POL-14128,3510.97,3220.4,31,Approved,0
CLM-13705,POL-14128,625.2,0.0,16,Rejected,0
CLM-13706,POL-14130,2867.48,2239.36,39,Approved,0
CLM-13707,POL-14131,420.87,369.34,35,Approved,0
CLM-13708,POL-14131,2206.1,2112.97,35,Approved,0
CLM-13709,POL-14133,1898.07,1748.83,9,Approved,0
CLM-13710,POL-14135,1961.85,1237.38,6,Approved,0
CLM-13711,POL-14136,2308.47,0.0,40,Rejected,0
CLM-13712,POL-14137,4867.12,4168.12,2,Approved,0
CLM-13713,POL-14137,3950.0,2451.05,14,Approved,0
CLM-13714,POL-14137,3396.88,2950.3,1,Approved,0
CLM-13715,POL-14138,428.17,0.0,27,Pending,0
CLM-13716,POL-14140,589.9,448.2,12,Approved,0
CLM-13717,POL-14142,3814.46,3485.59,30,Approved,0
CLM-13718,POL-14147,3906.09,2370.99,54,Approved,0
CLM-13719,POL-14148,953.3,0.0,22,Pending,0
CLM-13720,POL-14149,4781.03,0.0,77,Rejected,1
CLM-13721,POL-14152,2543.01,1968.72,21,Approved,0
CLM-13722,POL-14152,3857.77,0.0,23,Rejected,0
CLM-13723,POL-14154,4128.9,2536.88,16,Approved,0
CLM-13724,POL-14155,3058.4,2151.45,56,Approved,0
CLM-13725,POL-14155,4649.25,4320.29,43,Approved,0
CLM-13726,POL-14156,3720.96,2489.55,33,Approved,0
CLM-13727,POL-14158,336.77,276.77,3,Approved,0
CLM-13728,POL-14159,3480.91,2240.31,24,Approved,0
CLM-13729,POL-14161,1415.01,1325.1,5,Approved,0
CLM-13730,POL-14162,1079.87,1054.35,16,Approved,0
CLM-13731,POL-14163,4789.91,3333.08,14,Approved,0
CLM-13732,POL-14163,4807.06,0.0,88,Rejected,1
CLM-13733,POL-14165,975.66,0.0,62,Pending,0
CLM-13734,POL-14166,3932.3,2406.79,48,Approved,0
CLM-13735,POL-14168,1302.33,827.26,11,Approved,0
CLM-13736,POL-14171,4711.63,4331.16,26,Approved,0
CLM-13737,POL-14172,1884.17,0.0,43,Rejected,0
CLM-13738,POL-14172,4361.17,0.0,13,Pending,0
CLM-13739,POL-14175,1423.41,1400.51,23,Approved,0
CLM-13740,POL-14176,4230.45,3728.48,20,Approved,0
CLM-13741,POL-14176,1477.88,1040.09,35,Approved,0
CLM-13742,POL-14176,3970.52,3044.36,25,Approved,0
CLM-13743,POL-14178,1039.35,940.77,29,Approved,0
CLM-13744,POL-14181,1126.98,1069.5,40,Approved,0
CLM-13745,POL-14181,1392.26,1255.42,41,Approved,0
CLM-13746,POL-14181,1611.89,1152.54,2,Approved,0
CLM-13747,POL-14182,1531.63,0.0,10,Rejected,0
CLM-13748,POL-14182,1126.18,698.07,1,Approved,0
CLM-13749,POL-14182,715.39,648.55,26,Approved,0
CLM-13750,POL-14183,4267.65,2635.11,11,Approved,0
CLM-13751,POL-14184,4986.63,3814.79,35,Approved,0
CLM-13752,POL-14187,1006.64,834.43,21,Approved,0
CLM-13753,POL-14187,1851.97,0.0,27,Rejected,0
CLM-13754,POL-14188,1235.5,1227.29,33,Approved,0
CLM-13755,POL-14188,1219.36,0.0,21,Pending,0
CLM-13756,POL-14189,4781.95,4284.11,1,Approved,0
CLM-13757,POL-14190,1367.04,0.0,36,Rejected,0
CLM-13758,POL-14190,9485.47,0.0,89,Rejected,1
CLM-13759,POL-14192,1279.67,0.0,25,Rejected,0
CLM-13760,POL-14193,1430.74,1421.84,46,Approved,0
CLM-13761,POL-14194,1126.92,718.41,1,Approved,0
CLM-13762,POL-14196,2077.47,1653.28,26,Approved,0
CLM-13763,POL-14197,1847.04,1699.59,13,Approved,0
CLM-13764,POL-14198,4663.63,0.0,47,Pending,0
CLM-13765,POL-14198,1185.89,1079.1,25,Approved,0
CLM-13766,POL-14199,4338.93,0.0,35,Pending,0
CLM-13767,POL-14200,820.84,757.23,27,Approved,0
CLM-13768,POL-14200,3268.27,0.0,22,Pending,0
CLM-13769,POL-14202,1359.15,1286.97,20,Approved,0
CLM-13770,POL-14202,1856.62,1374.13,16,Approved,0
CLM-13771,POL-14204,3753.14,2737.46,25,Approved,0
CLM-13772,POL-14205,2048.57,1401.0,33,Approved,0
CLM-13773,POL-14206,1988.6,0.0,16,Pending,0
CLM-13774,POL-14206,13305.82,0.0,53,Rejected,1
CLM-13775,POL-14207,3483.92,0.0,1,Pending,0
CLM-13776,POL-14209,1468.11,0.0,11,Pending,0
CLM-13777,POL-14210,5555.52,0.0,85,Rejected,1
CLM-13778,POL-14210,3709.38,2322.05,20,Approved,0
CLM-13779,POL-14211,462.15,307.98,1,Approved,0
CLM-13780,POL-14211,782.26,0.0,9,Rejected,0
CLM-13781,POL-14213,3953.09,2386.6,1,Approved,0
CLM-13782,POL-14213,1679.77,1083.23,4,Approved,0
CLM-13783,POL-14214,3069.12,2275.02,28,Approved,0
CLM-13784,POL-14218,2437.77,2181.69,27,Approved,0
CLM-13785,POL-14218,4450.94,3407.91,2,Approved,0
CLM-13786,POL-14218,3819.65,2782.1,11,Approved,0
CLM-13787,POL-14219,3789.5,2369.97,25,Approved,0
CLM-13788,POL-14220,3393.59,3167.07,9,Approved,0
CLM-13789,POL-14221,1573.15,1303.99,9,Approved,0
CLM-13790,POL-14224,2600.58,1772.22,27,Approved,0
CLM-13791,POL-14224,467.0,303.98,54,Approved,0
CLM-13792,POL-14225,3351.59,0.0,59,Rejected,1
CLM-13793,POL-14226,4349.44,3909.82,14,Approved,0
CLM-13794,POL-14226,955.7,0.0,17,Rejected,0
CLM-13795,POL-14226,3091.78,0.0,35,Rejected,0
CLM-13796,POL-14228,11316.19,0.0,81,Rejected,1
CLM-13797,POL-14229,3550.97,2967.03,33,Approved,0
CLM-13798,POL-14229,2693.02,2063.88,7,Approved,0
CLM-13799,POL-14229,1485.84,0.0,23,Pending,0
CLM-13800,POL-14233,3558.37,3500.23,35,Approved,0
CLM-13801,POL-14235,5815.8,0.0,74,Pending,1
CLM-13802,POL-14238,1583.1,0.0,31,Rejected,0
CLM-13803,POL-14239,1041.63,742.77,6,Approved,0
CLM-13804,POL-14241,3496.19,2674.67,16,Approved,0
CLM-13805,POL-14243,1637.12,1401.57,10,Approved,0
CLM-13806,POL-14244,1720.85,1491.54,18,Approved,0
CLM-13807,POL-14244,1438.28,992.2,33,Approved,0
CLM-13808,POL-14244,435.7,0.0,18,Rejected,0
CLM-13809,POL-14245,3309.94,0.0,27,Rejected,0
CLM-13810,POL-14246,4643.43,4470.63,18,Approved,0
CLM-13811,POL-14246,3702.45,2789.41,1,Approved,0
CLM-13812,POL-14247,4142.82,2747.42,27,Approved,0
CLM-13813,POL-14247,3327.49,2771.91,31,Approved,0
CLM-13814,POL-14248,937.51,646.51,44,Approved,0
CLM-13815,POL-14249,4469.08,2969.07,23,Approved,0
CLM-13816,POL-14251,1925.57,1430.87,23,Approved,0
CLM-13817,POL-14252,1271.89,0.0,29,Pending,0
CLM-13818,POL-14253,601.64,0.0,22,Rejected,0
CLM-13819,POL-14254,3649.66,2673.26,1,Approved,0
CLM-13820,POL-14254,4752.13,3599.68,34,Approved,0
CLM-13821,POL-14255,4043.57,0.0,1,Pending,0
CLM-13822,POL-14258,4708.57,4336.08,38,Approved,0
CLM-13823,POL-14258,422.88,0.0,30,Rejected,0
CLM-13824,POL-14260,1903.3,0.0,15,Rejected,0
CLM-13825,POL-14260,3777.84,2378.12,36,Approved,0
CLM-13826,POL-14261,1875.68,0.0,20,Rejected,0
CLM-13827,POL-14261,4727.18,2856.64,9,Approved,0
CLM-13828,POL-14263,2503.63,1644.71,7,Approved,0
CLM-13829,POL-14264,1971.61,1276.3,1,Approved,0
CLM-13830,POL-14265,3296.93,0.0,1,Rejected,0
CLM-13831,POL-14265,1768.85,1356.23,1,Approved,0
CLM-13832,POL-14266,226.36,225.57,25,Approved,0
CLM-13833,POL-14270,553.63,339.23,16,Approved,0
CLM-13834,POL-14272,4512.61,0.0,39,Rejected,0
CLM-13835,POL-14272,725.66,629.24,23,Approved,0
CLM-13836,POL-14274,1612.66,0.0,42,Pending,0
CLM-13837,POL-14274,3117.59,2536.15,25,Approved,0
CLM-13838,POL-14275,2432.34,2088.83,40,Approved,0
CLM-13839,POL-14276,3652.91,2474.31,18,Approved,0
CLM-13840,POL-14277,3518.73,3411.63,27,Approved,0
CLM-13841,POL-14283,2937.99,1990.03,27,Approved,0
CLM-13842,POL-14284,2743.74,0.0,32,Pending,0
CLM-13843,POL-14287,7818.44,0.0,79,Rejected,1
CLM-13844,POL-14288,3987.32,3650.51,13,Approved,0
CLM-13845,POL-14289,979.07,0.0,33,Pending,0
CLM-13846,POL-14289,3409.54,3205.23,9,Approved,0
CLM-13847,POL-14291,568.75,494.42,64,Approved,0
CLM-13848,POL-14292,3656.45,0.0,29,Pending,0
CLM-13849,POL-14293,749.44,654.75,20,Approved,0
CLM-13850,POL-14293,3320.05,0.0,5,Pending,0
CLM-13851,POL-14294,3803.45,3622.1,39,Approved,0
CLM-13852,POL-14295,2398.46,1622.47,19,Approved,0
CLM-13853,POL-14295,2103.71,1461.99,20,Approved,0
CLM-13854,POL-14297,1418.35,0.0,14,Pending,0
CLM-13855,POL-14299,1719.69,1545.18,10,Approved,0
CLM-13856,POL-14302,2676.36,2400.2,12,Approved,0
CLM-13857,POL-14303,3482.9,2722.42,15,Approved,0
CLM-13858,POL-14304,1315.68,966.36,34,Approved,0
CLM-13859,POL-14308,1640.34,0.0,51,Rejected,0
CLM-13860,POL-14308,695.62,0.0,40,Rejected,0
CLM-13861,POL-14308,2768.86,2381.07,15,Approved,0
CLM-13862,POL-14310,4715.71,2887.35,8,Approved,0
CLM-13863,POL-14313,1141.62,0.0,23,Rejected,0
CLM-13864,POL-14314,4334.05,4248.02,31,Approved,0
CLM-13865,POL-14317,3143.47,0.0,33,Rejected,0
CLM-13866,POL-14317,3753.45,3127.25,34,Approved,0
CLM-13867,POL-14318,3015.34,2285.62,30,Approved,0
CLM-13868,POL-14318,1556.7,0.0,13,Pending,0
CLM-13869,POL-14319,4761.75,4256.5,17,Approved,0
CLM-13870,POL-14320,2066.41,1846.69,14,Approved,0
CLM-13871,POL-14323,1273.68,1207.15,11,Approved,0
CLM-13872,POL-14323,3180.32,2570.33,16,Approved,0
CLM-13873,POL-14326,428.96,257.5,29,Approved,0
CLM-13874,POL-14327,2507.72,0.0,39,Pending,0
CLM-13875,POL-14330,4373.52,0.0,23,Rejected,0
CLM-13876,POL-14330,4756.54,2986.6,9,Approved,0
CLM-13877,POL-14331,12623.69,0.0,67,Rejected,1
CLM-13878,POL-14333,4884.3,3262.25,36,Approved,0
CLM-13879,POL-14335,2137.57,0.0,1,Rejected,0
CLM-13880,POL-14336,4042.3,2850.25,31,Approved,0
CLM-13881,POL-14336,2064.24,1495.22,27,Approved,0
CLM-13882,POL-14337,4853.22,3910.95,33,Approved,0
CLM-13883,POL-14339,1857.76,1447.87,8,Approved,0
CLM-13884,POL-14339,1222.45,0.0,13,Pending,0
CLM-13885,POL-14340,1211.28,890.19,69,Approved,0
CLM-13886,POL-14341,3392.23,3206.23,27,Approved,0
CLM-13887,POL-14342,3639.88,2396.28,42,Approved,0
CLM-13888,POL-14342,3760.54,2479.17,12,Approved,0
CLM-13889,POL-14343,4925.67,3167.55,26,Approved,0
CLM-13890,POL-14344,4164.75,4136.52,30,Approved,0
CLM-13891,POL-14345,14022.35,0.0,64,Rejected,1
CLM-13892,POL-14346,807.51,530.3,23,Approved,0
CLM-13893,POL-14349,1733.53,0.0,69,Rejected,1
CLM-13894,POL-14351,1386.5,1060.45,14,Approved,0
CLM-13895,POL-14351,2359.34,1587.27,12,Approved,0
CLM-13896,POL-14356,4943.61,3559.9,23,Approved,0
CLM-13897,POL-14356,4099.96,2708.48,31,Approved,0
CLM-13898,POL-14358,2308.49,0.0,9,Pending,0
CLM-13899,POL-14359,1957.56,1933.47,1,Approved,0
CLM-13900,POL-14360,2819.43,2719.95,14,Approved,0
CLM-13901,POL-14360,1328.62,0.0,31,Pending,0
CLM-13902,POL-14361,2359.92,1889.19,1,Approved,0
CLM-13903,POL-14361,1552.58,0.0,30,Pending,0
CLM-13904,POL-14363,3164.93,2196.58,61,Approved,0
CLM-13905,POL-14363,8201.55,0.0,45,Rejected,1
CLM-13906,POL-14364,3974.43,0.0,4,Pending,0
CLM-13907,POL-14364,13657.66,0.0,51,Rejected,1
CLM-13908,POL-14365,3167.43,2568.31,38,Approved,0
CLM-13909,POL-14367,4960.5,4721.48,11,Approved,0
CLM-13910,POL-14369,2627.16,2256.83,19,Approved,0
CLM-13911,POL-14373,3628.71,0.0,22,Pending,0
CLM-13912,POL-14374,1094.23,0.0,29,Rejected,0
CLM-13913,POL-14374,3198.2,2119.28,1,Approved,0
CLM-13914,POL-14375,658.8,0.0,18,Rejected,0
CLM-13915,POL-14376,3574.88,3438.73,38,Approved,0
CLM-13916,POL-14377,2161.28,0.0,55,Rejected,1
CLM-13917,POL-14378,2394.99,1624.14,24,Approved,0
CLM-13918,POL-14379,1497.54,1470.3,29,Approved,0
CLM-13919,POL-14379,4930.44,3009.86,1,Approved,0
CLM-13920,POL-14379,4123.77,2741.76,41,Approved,0
CLM-13921,POL-14383,957.04,0.0,1,Pending,0
CLM-13922,POL-14384,3074.74,1918.28,59,Approved,0
CLM-13923,POL-14385,3685.34,0.0,13,Rejected,0
CLM-13924,POL-14385,562.3,0.0,13,Rejected,0
CLM-13925,POL-14386,2735.55,1775.79,47,Approved,0
CLM-13926,POL-14387,4553.0,0.0,26,Pending,0
CLM-13927,POL-14387,4289.2,3685.92,26,Approved,0
CLM-13928,POL-14391,3771.47,0.0,46,Rejected,1
CLM-13929,POL-14392,4929.08,0.0,7,Pending,0
CLM-13930,POL-14392,4276.64,2596.58,14,Approved,0
CLM-13931,POL-14393,1429.52,1173.27,18,Approved,0
CLM-13932,POL-14395,4008.15,0.0,22,Pending,0
CLM-13933,POL-14396,1817.8,1619.76,33,Approved,0
CLM-13934,POL-14398,4461.78,0.0,13,Pending,0
CLM-13935,POL-14400,3334.52,3322.6,3,Approved,0
CLM-13936,POL-14400,1428.94,1283.24,28,Approved,0
CLM-13937,POL-14401,2213.91,1610.1,14,Approved,0
CLM-13938,POL-14405,3337.23,2941.42,22,Approved,0
CLM-13939,POL-14405,1083.51,947.07,20,Approved,0
CLM-13940,POL-14405,2461.68,0.0,13,Rejected,0
