customer_id,age,gender,policy_id,policy_type,premium_amount,sales_channel,tenure_months,is_churned
CUST-13752,42,Male,POL-13752,Motor,2438.36,Broker,45,0
CUST-13753,73,Male,POL-13753,Motor,141.22,Broker,68,0
CUST-13754,20,Male,POL-13754,Motor,2374.36,Bank,47,0
CUST-13755,25,Female,POL-13755,Property,984.83,Broker,76,0
CUST-13756,61,Female,POL-13756,Motor,124.22,Online,89,0
CUST-13757,50,Male,POL-13757,Health,1753.98,Online,120,0
CUST-13758,59,Female,POL-13758,Motor,2453.3,Online,58,0
CUST-13759,69,Female,POL-13759,Health,2417.5,Online,10,0
CUST-13760,52,Male,POL-13760,Property,486.25,Broker,22,1
CUST-13761,23,Female,POL-13761,Motor,534.99,Bank,71,0
CUST-13762,56,Male,POL-13762,Motor,1457.29,Broker,24,0
CUST-13763,69,Male,POL-13763,Health,1629.53,Direct,66,0
CUST-13764,40,Male,POL-13764,Health,1874.6,Broker,96,0
CUST-13765,42,Male,POL-13765,Health,534.52,Online,85,0
CUST-13766,67,Female,POL-13766,Motor,2401.62,Online,61,1
CUST-13767,60,Male,POL-13767,Motor,1632.97,Bank,7,0
CUST-13768,36,Female,POL-13768,Property,2132.91,Online,72,1
CUST-13769,22,Male,POL-13769,Property,1396.16,Online,117,1
CUST-13770,68,Male,POL-13770,Health,1094.26,Bank,115,1
CUST-13771,28,Female,POL-13771,Property,2445.24,Direct,38,1
CUST-13772,73,Male,POL-13772,Health,1497.09,Online,21,0
CUST-13773,29,Female,POL-13773,Motor,2180.5,Online,8,1
CUST-13774,27,Female,POL-13774,Motor,2387.9,Direct,89,1
CUST-13775,25,Male,POL-13775,Motor,1720.85,Bank,28,0
CUST-13776,41,Male,POL-13776,Health,1417.45,Broker,92,0
CUST-13777,45,Male,POL-13777,Motor,108.43,Online,54,0
CUST-13778,58,Male,POL-13778,Motor,196.05,Online,31,0
CUST-13779,53,Male,POL-13779,Health,582.04,Bank,116,0
CUST-13780,54,Male,POL-13780,Health,546.42,Bank,100,0
CUST-13781,38,Female,POL-13781,Health,711.42,Online,89,0
CUST-13782,25,Female,POL-13782,Property,831.84,Online,116,1
CUST-13783,72,Male,POL-13783,Motor,964.16,Direct,120,0
CUST-13784,26,Female,POL-13784,Health,1109.29,Direct,41,1
CUST-13785,64,Female,POL-13785,Health,337.28,Bank,37,0
CUST-13786,32,Male,POL-13786,Health,201.67,Bank,38,0
CUST-13787,65,Male,POL-13787,Motor,1717.47,Bank,51,0
CUST-13788,63,Female,POL-13788,Motor,1389.6,Broker,76,0
CUST-13789,57,Male,POL-13789,Property,1165.95,Bank,37,0
CUST-13790,35,Female,POL-13790,Health,1622.66,Bank,101,0
CUST-13791,59,Male,POL-13791,Property,2086.43,Direct,31,0
CUST-13792,37,Female,POL-13792,Health,1126.46,Online,62,1
CUST-13793,23,Female,POL-13793,Health,1638.69,Online,18,0
CUST-13794,29,Female,POL-13794,Property,2388.57,Online,90,1
CUST-13795,19,Female,POL-13795,Health,2115.1,Bank,6,0
CUST-13796,24,Male,POL-13796,Motor,1122.4,Direct,9,0
CUST-13797,33,Male,POL-13797,Health,1647.32,Online,11,0
CUST-13798,20,Female,POL-13798,Property,524.97,Online,95,0
CUST-13799,62,Female,POL-13799,Motor,1445.25,Direct,119,0
CUST-13800,20,Male,POL-13800,Motor,2455.19,Bank,110,0
CUST-13801,44,Male,POL-13801,Motor,1343.96,Online,120,0
CUST-13802,67,Female,POL-13802,Property,2326.33,Direct,2,1
CUST-13803,60,Female,POL-13803,Motor,1077.6,Broker,29,1
CUST-13804,57,Female,POL-13804,Health,2497.23,Direct,110,1
CUST-13805,55,Female,POL-13805,Motor,1490.13,Online,51,0
CUST-13806,50,Female,POL-13806,Motor,201.45,Bank,106,0
CUST-13807,45,Male,POL-13807,Health,1508.21,Broker,69,0
CUST-13808,18,Female,POL-13808,Motor,758.97,Direct,23,1
CUST-13809,72,Male,POL-13809,Health,177.96,Broker,100,0
CUST-13810,25,Male,POL-13810,Health,2070.05,Online,7,1
CUST-13811,54,Male,POL-13811,Property,761.75,Bank,56,0
CUST-13812,49,Female,POL-13812,Motor,2011.72,Online,77,0
CUST-13813,65,Male,POL-13813,Property,791.72,Online,106,0
CUST-13814,60,Male,POL-13814,Health,566.38,Online,62,0
CUST-13815,54,Male,POL-13815,Property,2437.45,Broker,74,0
CUST-13816,21,Male,POL-13816,Health,967.95,Online,100,1
CUST-13817,47,Female,POL-13817,Health,1543.3,Online,80,0
CUST-13818,23,Female,POL-13818,Property,1563.96,Online,15,0
CUST-13819,63,Male,POL-13819,Property,1445.14,Bank,53,0
CUST-13820,71,Male,POL-13820,Motor,2295.27,Online,43,0
CUST-13821,36,Female,POL-13821,Motor,1718.66,Online,83,1
CUST-13822,49,Female,POL-13822,Motor,1068.96,Bank,85,0
CUST-13823,26,Female,POL-13823,Motor,2169.71,Bank,120,1
CUST-13824,29,Male,POL-13824,Motor,534.55,Online,35,0
CUST-13825,28,Female,POL-13825,Motor,1406.17,Broker,79,1
CUST-13826,63,Male,POL-13826,Property,2381.32,Direct,112,0
CUST-13827,72,Male,POL-13827,Motor,1600.95,Online,14,0
CUST-13828,33,Female,POL-13828,Health,2060.72,Broker,93,0
CUST-13829,18,Male,POL-13829,Motor,1668.55,Broker,69,0
CUST-13830,62,Female,POL-13830,Motor,2114.49,Broker,49,0
CUST-13831,72,Male,POL-13831,Motor,2366.77,Online,18,0
CUST-13832,70,Female,POL-13832,Motor,755.01,Online,51,0
CUST-13833,38,Male,POL-13833,Health,507.19,Direct,1,0
CUST-13834,47,Male,POL-13834,Property,1261.58,Broker,27,0
CUST-13835,30,Female,POL-13835,Motor,1784.47,Online,64,0
CUST-13836,51,Female,POL-13836,Health,645.26,Direct,60,0
CUST-13837,21,Female,POL-13837,Health,109.84,Broker,91,0
CUST-13838,45,Female,POL-13838,Property,923.04,Online,89,0
CUST-13839,55,Male,POL-13839,Health,2425.26,Online,41,0
CUST-13840,75,Female,POL-13840,Health,1767.92,Direct,21,0
CUST-13841,48,Female,POL-13841,Health,1063.18,Online,14,1
CUST-13842,72,Male,POL-13842,Property,562.18,Broker,116,0
CUST-13843,44,Female,POL-13843,Motor,954.62,Online,117,1
CUST-13844,22,Female,POL-13844,Motor,507.61,Broker,20,1
CUST-13845,42,Male,POL-13845,Property,355.13,Broker,92,0
CUST-13846,20,Female,POL-13846,Health,2276.18,Online,85,1
CUST-13847,50,Female,POL-13847,Health,2494.36,Online,87,0
CUST-13848,21,Female,POL-13848,Health,493.87,Broker,11,1
CUST-13849,42,Female,POL-13849,Motor,230.85,Broker,120,0
CUST-13850,37,Female,POL-13850,Health,891.35,Bank,66,0
CUST-13851,51,Female,POL-13851,Health,1207.98,Online,84,1
CUST-13852,43,Male,POL-13852,Motor,591.57,Direct,24,0
CUST-13853,22,Female,POL-13853,Health,823.42,Online,119,0
CUST-13854,52,Male,POL-13854,Property,582.09,Broker,89,0
CUST-13855,45,Male,POL-13855,Motor,1958.23,Online,37,0
CUST-13856,46,Male,POL-13856,Health,1810.19,Broker,86,0
CUST-13857,26,Male,POL-13857,Motor,1623.88,Direct,24,1
CUST-13858,69,Female,POL-13858,Health,1029.32,Broker,15,0
CUST-13859,55,Female,POL-13859,Motor,2281.7,Direct,12,0
CUST-13860,67,Female,POL-13860,Health,2426.88,Direct,110,0
CUST-13861,23,Male,POL-13861,Property,516.73,Direct,95,0
CUST-13862,36,Female,POL-13862,Motor,635.23,Broker,107,0
CUST-13863,61,Female,POL-13863,Property,1361.51,Direct,64,0
CUST-13864,74,Female,POL-13864,Property,319.0,Online,31,1
CUST-13865,28,Male,POL-13865,Motor,1147.48,Direct,53,1
CUST-13866,19,Male,POL-13866,Motor,1496.3,Online,94,0
CUST-13867,64,Female,POL-13867,Property,1352.98,Direct,105,0
CUST-13868,61,Male,POL-13868,Property,894.18,Direct,84,0
CUST-13869,61,Male,POL-13869,Motor,1401.87,Online,72,1
CUST-13870,26,Female,POL-13870,Motor,2401.12,Bank,44,0
CUST-13871,38,Male,POL-13871,Motor,594.44,Broker,30,1
CUST-13872,41,Male,POL-13872,Property,1671.6,Broker,35,1
CUST-13873,51,Female,POL-13873,Motor,204.15,Online,21,0
CUST-13874,39,Male,POL-13874,Health,259.4,Bank,111,1
CUST-13875,20,Male,POL-13875,Property,1424.39,Bank,104,1
CUST-13876,29,Male,POL-13876,Motor,351.85,Direct,63,0
CUST-13877,45,Male,POL-13877,Health,153.63,Direct,92,0
CUST-13878,47,Male,POL-13878,Motor,511.63,Online,103,1
CUST-13879,43,Male,POL-13879,Property,1455.64,Online,17,0
CUST-13880,65,Male,POL-13880,Motor,1788.02,Online,12,0
CUST-13881,38,Male,POL-13881,Health,585.95,Bank,116,0
CUST-13882,45,Female,POL-13882,Health,1703.82,Online,114,0
CUST-13883,73,Female,POL-13883,Motor,537.94,Direct,18,1
CUST-13884,43,Female,POL-13884,Motor,1572.3,Direct,111,0
CUST-13885,50,Female,POL-13885,Motor,1088.7,Online,119,1
CUST-13886,38,Male,POL-13886,Motor,1669.12,Direct,92,0
CUST-13887,52,Female,POL-13887,Property,2488.13,Direct,60,0
CUST-13888,69,Female,POL-13888,Property,2350.76,Broker,67,0
CUST-13889,51,Male,POL-13889,Health,110.28,Broker,115,0
CUST-13890,58,Male,POL-13890,Health,2225.05,Direct,15,0
CUST-13891,68,Male,POL-13891,Health,259.58,Bank,16,0
CUST-13892,64,Male,POL-13892,Property,2387.31,Broker,22,0
CUST-13893,35,Male,POL-13893,Motor,776.38,Online,118,0
CUST-13894,75,Female,POL-13894,Motor,1016.88,Direct,113,0
CUST-13895,28,Male,POL-13895,Motor,319.93,Broker,95,0
CUST-13896,74,Female,POL-13896,Health,369.45,Bank,63,1
CUST-13897,40,Female,POL-13897,Motor,1844.18,Bank,31,0
CUST-13898,65,Male,POL-13898,Motor,2366.4,Broker,1,0
CUST-13899,39,Female,POL-13899,Motor,1565.8,Online,75,0
CUST-13900,34,Female,POL-13900,Health,1818.04,Direct,6,0
CUST-13901,22,Male,POL-13901,Motor,1928.73,Bank,87,1
CUST-13902,61,Female,POL-13902,Motor,730.75,Direct,9,1
CUST-13903,28,Female,POL-13903,Motor,208.55,Broker,52,1
CUST-13904,47,Female,POL-13904,Motor,104.49,Online,80,1
CUST-13905,32,Male,POL-13905,Health,941.56,Bank,62,0
CUST-13906,44,Male,POL-13906,Motor,679.51,Broker,58,0
CUST-13907,52,Male,POL-13907,Motor,249.56,Online,102,1
CUST-13908,50,Female,POL-13908,Health,530.87,Broker,108,1
CUST-13909,37,Male,POL-13909,Motor,398.8,Bank,19,0
CUST-13910,33,Female,POL-13910,Motor,2295.71,Broker,109,0
CUST-13911,51,Male,POL-13911,Property,436.64,Bank,13,0
CUST-13912,19,Female,POL-13912,Motor,1390.36,Direct,32,0
CUST-13913,52,Male,POL-13913,Motor,1523.45,Direct,100,0
CUST-13914,57,Male,POL-13914,Motor,1404.37,Bank,9,0
CUST-13915,73,Female,POL-13915,Health,337.74,Bank,110,0
CUST-13916,45,Male,POL-13916,Health,865.12,Online,110,1
CUST-13917,64,Female,POL-13917,Health,223.05,Broker,49,1
CUST-13918,56,Male,POL-13918,Health,1049.61,Online,37,1
CUST-13919,23,Male,POL-13919,Motor,552.64,Online,31,1
CUST-13920,26,Female,POL-13920,Motor,1447.92,Online,31,0
CUST-13921,37,Female,POL-13921,Property,1762.74,Online,59,0
CUST-13922,18,Female,POL-13922,Property,1377.09,Broker,55,1
CUST-13923,25,Male,POL-13923,Motor,1142.17,Online,19,1
CUST-13924,72,Female,POL-13924,Health,1029.6,Online,63,1
CUST-13925,40,Male,POL-13925,Motor,2120.06,Broker,2,1
CUST-13926,20,Female,POL-13926,Motor,626.48,Online,45,0
CUST-13927,21,Female,POL-13927,Motor,1862.12,Online,96,0
CUST-13928,75,Female,POL-13928,Motor,1917.96,Online,43,0
CUST-13929,42,Female,POL-13929,Health,1106.08,Broker,98,0
CUST-13930,64,Female,POL-13930,Health,813.52,Online,1,1
CUST-13931,55,Female,POL-13931,Motor,1229.3,Broker,85,0
CUST-13932,32,Male,POL-13932,Motor,323.71,Online,61,0
CUST-13933,38,Female,POL-13933,Property,210.23,Online,3,0
CUST-13934,52,Male,POL-13934,Motor,367.85,Online,91,1
CUST-13935,74,Female,POL-13935,Health,549.15,Broker,44,0
CUST-13936,70,Female,POL-13936,Motor,1310.02,Online,7,0
CUST-13937,70,Female,POL-13937,Health,2137.93,Bank,33,0
CUST-13938,63,Male,POL-13938,Motor,665.54,Broker,9,0
CUST-13939,69,Male,POL-13939,Motor,2344.39,Bank,30,0
CUST-13940,31,Female,POL-13940,Motor,2391.78,Online,18,1
CUST-13941,53,Male,POL-13941,Motor,2401.37,Online,56,0
CUST-13942,29,Female,POL-13942,Motor,2110.15,Broker,90,0
CUST-13943,34,Female,POL-13943,Health,973.18,Broker,84,0
CUST-13944,56,Male,POL-13944,Motor,274.44,Bank,102,0
CUST-13945,26,Male,POL-13945,Motor,1465.16,Direct,105,0
CUST-13946,52,Male,POL-13946,Health,1440.84,Broker,119,0
CUST-13947,30,Male,POL-13947,Health,2139.94,Online,31,1
CUST-13948,32,Female,POL-13948,Property,2490.38,Broker,72,0
CUST-13949,35,Male,POL-13949,Health,1319.58,Online,63,0
CUST-13950,68,Male,POL-13950,Health,928.49,Online,87,0
CUST-13951,50,Female,POL-13951,Health,546.16,Bank,50,0
CUST-13952,23,Male,POL-13952,Property,111.52,Online,89,1
CUST-13953,44,Male,POL-13953,Property,1321.87,Broker,111,0
CUST-13954,40,Male,POL-13954,Motor,1433.24,Direct,1,0
CUST-13955,44,Male,POL-13955,Motor,2079.85,Online,110,1
CUST-13956,51,Female,POL-13956,Motor,1310.98,Direct,82,0
CUST-13957,73,Female,POL-13957,Health,2299.52,Bank,19,0
CUST-13958,63,Male,POL-13958,Health,1607.4,Online,115,0
CUST-13959,55,Male,POL-13959,Health,2116.81,Broker,106,0
CUST-13960,31,Female,POL-13960,Motor,455.92,Bank,64,0
CUST-13961,53,Male,POL-13961,Health,2152.81,Broker,116,0
CUST-13962,70,Male,POL-13962,Property,1720.35,Broker,53,0
CUST-13963,25,Male,POL-13963,Motor,508.56,Online,6,1
CUST-13964,52,Male,POL-13964,Health,555.43,Bank,17,0
CUST-13965,36,Male,POL-13965,Motor,2323.6,Online,46,0
CUST-13966,47,Male,POL-13966,Property,177.32,Broker,109,0
CUST-13967,31,Male,POL-13967,Property,1210.08,Direct,72,0
CUST-13968,37,Male,POL-13968,Health,852.34,Direct,118,0
CUST-13969,66,Male,POL-13969,Health,1696.19,Direct,106,0
CUST-13970,42,Female,POL-13970,Property,2115.11,Broker,73,0
CUST-13971,57,Female,POL-13971,Health,964.91,Online,101,0
CUST-13972,41,Female,POL-13972,Motor,1124.57,Bank,55,0
CUST-13973,31,Male,POL-13973,Health,2456.6,Direct,91,0
CUST-13974,43,Male,POL-13974,Motor,1981.4,Broker,100,0
CUST-13975,55,Female,POL-13975,Motor,2253.29,Bank,6,1
CUST-13976,40,Male,POL-13976,Property,1153.03,Online,70,0
CUST-13977,39,Female,POL-13977,Health,661.78,Bank,109,0
CUST-13978,65,Male,POL-13978,Motor,1088.47,Broker,68,0
CUST-13979,74,Female,POL-13979,Motor,1818.62,Broker,86,1
CUST-13980,36,Female,POL-13980,Motor,362.63,Online,40,0
CUST-13981,63,Female,POL-13981,Motor,749.13,Online,91,0
CUST-13982,68,Male,POL-13982,Motor,211.93,Direct,101,0
CUST-13983,20,Female,POL-13983,Health,1137.63,Online,66,1
CUST-13984,59,Male,POL-13984,Motor,2085.87,Broker,9,0
CUST-13985,36,Male,POL-13985,Health,159.19,Direct,11,1
CUST-13986,26,Male,POL-13986,Motor,1720.78,Online,20,1
CUST-13987,45,Male,POL-13987,Property,2337.99,Direct,116,0
CUST-13988,37,Male,POL-13988,Motor,668.63,Online,43,1
CUST-13989,62,Male,POL-13989,Motor,1764.72,Direct,103,1
CUST-13990,24,Male,POL-13990,Motor,2440.24,Direct,58,1
CUST-13991,31,Female,POL-13991,Health,2409.47,Direct,78,0
CUST-13992,26,Female,POL-13992,Health,663.83,Direct,26,0
CUST-13993,72,Female,POL-13993,Motor,340.79,Broker,38,0
CUST-13994,74,Male,POL-13994,Motor,455.88,Online,94,0
CUST-13995,36,Male,POL-13995,Motor,1784.89,Bank,36,0
CUST-13996,64,Male,POL-13996,Health,1841.82,Direct,102,0
CUST-13997,69,Male,POL-13997,Health,1718.17,Broker,99,0
CUST-13998,31,Female,POL-13998,Motor,906.59,Bank,55,0
CUST-13999,73,Male,POL-13999,Motor,507.46,Broker,6,0
CUST-14000,55,Female,POL-14000,Motor,1493.83,Broker,3,0
CUST-14001,70,Male,POL-14001,Motor,1260.83,Direct,65,0
CUST-14002,53,Female,POL-14002,Health,1849.2,Online,64,0
CUST-14003,57,Male,POL-14003,Motor,1159.26,Broker,58,0
CUST-14004,34,Female,POL-14004,Motor,912.74,Online,117,1
CUST-14005,47,Male,POL-14005,Motor,804.35,Direct,58,0
CUST-14006,26,Female,POL-14006,Property,607.53,Broker,18,1
CUST-14007,50,Male,POL-14007,Property,737.79,Direct,23,0
CUST-14008,73,Female,POL-14008,Motor,327.59,Online,96,0
CUST-14009,69,Female,POL-14009,Motor,932.46,Online,29,1
CUST-14010,42,Male,POL-14010,Motor,187.77,Broker,23,0
CUST-14011,31,Female,POL-14011,Health,547.39,Broker,36,0
CUST-14012,28,Male,POL-14012,Motor,1892.25,Online,70,0
CUST-14013,70,Male,POL-14013,Health,881.13,Bank,81,0
CUST-14014,52,Male,POL-14014,Health,1703.77,Direct,82,0
CUST-14015,58,Female,POL-14015,Property,1820.52,Online,95,0
CUST-14016,31,Female,POL-14016,Motor,1494.84,Broker,6,1
CUST-14017,47,Male,POL-14017,Property,2400.87,Direct,34,0
CUST-14018,58,Male,POL-14018,Health,151.46,Broker,44,0
CUST-14019,21,Female,POL-14019,Motor,1872.77,Online,44,1
CUST-14020,21,Female,POL-14020,Motor,2401.09,Direct,27,0
CUST-14021,45,Female,POL-14021,Motor,2169.45,Bank,100,0
CUST-14022,25,Male,POL-14022,Motor,502.94,Online,112,1
CUST-14023,19,Male,POL-14023,Motor,884.37,Bank,52,0
CUST-14024,58,Male,POL-14024,Health,513.88,Broker,42,0
CUST-14025,63,Male,POL-14025,Motor,1543.14,Broker,25,0
CUST-14026,39,Male,POL-14026,Property,1809.25,Bank,74,0
CUST-14027,58,Female,POL-14027,Motor,860.98,Online,39,1
CUST-14028,73,Male,POL-14028,Property,1394.82,Bank,110,0
CUST-14029,72,Female,POL-14029,Motor,1758.21,Broker,39,0
CUST-14030,33,Female,POL-14030,Health,1111.22,Direct,12,0
CUST-14031,46,Male,POL-14031,Motor,2149.64,Online,11,0
CUST-14032,66,Female,POL-14032,Motor,1951.72,Broker,113,0
CUST-14033,65,Male,POL-14033,Property,255.2,Online,107,0
CUST-14034,47,Female,POL-14034,Motor,1590.7,Direct,117,0
CUST-14035,29,Male,POL-14035,Health,664.78,Broker,3,0
CUST-14036,52,Male,POL-14036,Health,1438.04,Broker,115,0
CUST-14037,28,Female,POL-14037,Health,2396.53,Broker,22,1
CUST-14038,63,Male,POL-14038,Health,2209.75,Broker,4,1
CUST-14039,67,Female,POL-14039,Health,1070.84,Online,8,0
CUST-14040,38,Male,POL-14040,Motor,799.63,Broker,14,0
CUST-14041,38,Male,POL-14041,Health,662.57,Broker,84,0
CUST-14042,22,Male,POL-14042,Property,1378.04,Bank,88,0
CUST-14043,65,Female,POL-14043,Motor,374.2,Direct,14,1
CUST-14044,37,Female,POL-14044,Motor,1418.26,Direct,92,0
CUST-14045,54,Male,POL-14045,Health,103.2,Online,16,1
CUST-14046,20,Female,POL-14046,Motor,877.24,Bank,32,1
CUST-14047,61,Male,POL-14047,Motor,627.84,Broker,64,0
CUST-14048,50,Female,POL-14048,Motor,2430.93,Direct,111,0
CUST-14049,70,Female,POL-14049,Health,1845.38,Online,76,0
CUST-14050,26,Male,POL-14050,Motor,939.17,Direct,16,1
CUST-14051,26,Male,POL-14051,Health,322.83,Online,52,0
CUST-14052,21,Male,POL-14052,Health,1340.32,Bank,19,1
CUST-14053,52,Male,POL-14053,Motor,612.27,Bank,69,0
CUST-14054,34,Male,POL-14054,Health,1387.43,Broker,12,1
CUST-14055,51,Female,POL-14055,Property,2104.87,Broker,93,0
CUST-14056,41,Female,POL-14056,Health,1577.9,Bank,5,0
CUST-14057,49,Male,POL-14057,Property,1621.09,Direct,42,0
CUST-14058,18,Male,POL-14058,Motor,1398.47,Broker,17,1
CUST-14059,25,Male,POL-14059,Health,2325.44,Online,111,0
CUST-14060,62,Female,POL-14060,Motor,2336.57,Broker,72,1
CUST-14061,40,Male,POL-14061,Motor,1330.54,Broker,104,0
CUST-14062,64,Male,POL-14062,Motor,833.82,Bank,104,1
CUST-14063,57,Female,POL-14063,Motor,1203.01,Broker,94,0
CUST-14064,29,Female,POL-14064,Property,547.74,Broker,10,0
CUST-14065,71,Female,POL-14065,Motor,1627.23,Broker,84,0
CUST-14066,29,Female,POL-14066,Health,1300.22,Online,109,1
CUST-14067,63,Male,POL-14067,Health,347.92,Broker,16,0
CUST-14068,64,Female,POL-14068,Health,574.35,Direct,105,0
CUST-14069,32,Female,POL-14069,Motor,1251.12,Online,16,0
CUST-14070,58,Male,POL-14070,Health,2230.21,Bank,42,0
CUST-14071,36,Male,POL-14071,Motor,1459.34,Broker,3,0
CUST-14072,43,Male,POL-14072,Motor,1735.68,Bank,23,0
CUST-14073,69,Female,POL-14073,Property,913.67,Broker,86,0
CUST-14074,46,Male,POL-14074,Motor,1471.39,Online,28,0
CUST-14075,39,Female,POL-14075,Motor,1173.71,Direct,110,1
CUST-14076,57,Female,POL-14076,Property,1681.91,Broker,45,0
CUST-14077,38,Female,POL-14077,Motor,221.38,Online,100,0
CUST-14078,68,Male,POL-14078,Health,1283.92,Broker,68,0
CUST-14079,55,Female,POL-14079,Motor,810.38,Broker,102,0
CUST-14080,37,Male,POL-14080,Motor,882.84,Direct,24,0
CUST-14081,74,Male,POL-14081,Motor,2406.2,Online,19,0
CUST-14082,46,Male,POL-14082,Motor,538.47,Broker,75,1
CUST-14083,68,Female,POL-14083,Motor,846.99,Broker,40,1
CUST-14084,21,Female,POL-14084,Health,1323.74,Broker,46,0
CUST-14085,72,Female,POL-14085,Health,2171.26,Direct,40,0
CUST-14086,24,Male,POL-14086,Property,1100.01,Direct,62,0
CUST-14087,45,Female,POL-14087,Motor,1885.28,Broker,110,0
CUST-14088,45,Female,POL-14088,Health,2155.3,Broker,119,0
CUST-14089,21,Female,POL-14089,Health,844.04,Direct,103,0
CUST-14090,39,Female,POL-14090,Property,1042.6,Online,117,0
CUST-14091,29,Female,POL-14091,Motor,955.73,Online,18,0
CUST-14092,62,Male,POL-14092,Health,2098.85,Bank,12,0
CUST-14093,20,Male,POL-14093,Property,206.43,Broker,14,0
CUST-14094,39,Male,POL-14094,Motor,840.21,Bank,111,0
CUST-14095,61,Male,POL-14095,Property,1730.58,Direct,82,1
CUST-14096,19,Female,POL-14096,Motor,1457.06,Bank,61,0
CUST-14097,41,Male,POL-14097,Health,1147.09,Broker,108,0
CUST-14098,51,Female,POL-14098,Property,1395.88,Direct,106,0
CUST-14099,44,Male,POL-14099,Health,574.2,Direct,12,0
CUST-14100,72,Male,POL-14100,Motor,1133.72,Direct,104,0
CUST-14101,58,Male,POL-14101,Motor,1304.09,Bank,27,0
CUST-14102,18,Female,POL-14102,Property,2262.85,Online,6,1
CUST-14103,25,Female,POL-14103,Health,726.0,Bank,88,1
CUST-14104,40,Male,POL-14104,Motor,2182.79,Online,115,0
CUST-14105,55,Female,POL-14105,Health,1646.18,Direct,33,1
CUST-14106,23,Male,POL-14106,Health,148.82,Broker,109,0
CUST-14107,39,Male,POL-14107,Motor,1839.12,Bank,118,0
CUST-14108,42,Male,POL-14108,Motor,185.32,Online,80,0
CUST-14109,35,Female,POL-14109,Motor,2493.71,Online,50,0
CUST-14110,34,Male,POL-14110,Health,2194.33,Direct,12,1
CUST-14111,29,Male,POL-14111,Health,813.62,Online,95,1
CUST-14112,23,Male,POL-14112,Health,717.79,Bank,57,0
CUST-14113,43,Female,POL-14113,Property,1015.46,Broker,101,0
CUST-14114,44,Male,POL-14114,Property,954.8,Broker,53,1
CUST-14115,25,Female,POL-14115,Health,993.61,Broker,13,0
CUST-14116,36,Male,POL-14116,Motor,863.86,Online,72,0
CUST-14117,59,Female,POL-14117,Health,1590.72,Broker,102,0
CUST-14118,18,Male,POL-14118,Motor,494.23,Broker,3,0
CUST-14119,74,Male,POL-14119,Health,2130.36,Broker,64,0
CUST-14120,46,Female,POL-14120,Health,2049.77,Online,84,0
CUST-14121,62,Female,POL-14121,Motor,1243.56,Direct,58,0
CUST-14122,66,Male,POL-14122,Property,2146.55,Broker,4,1
CUST-14123,52,Female,POL-14123,Motor,693.15,Bank,108,0
CUST-14124,57,Male,POL-14124,Health,142.16,Bank,45,0
CUST-14125,31,Male,POL-14125,Motor,1586.1,Broker,66,0
CUST-14126,52,Male,POL-14126,Property,1198.98,Online,115,1
CUST-14127,65,Female,POL-14127,Motor,1461.19,Online,36,0
CUST-14128,62,Male,POL-14128,Motor,2258.41,Broker,23,0
CUST-14129,37,Female,POL-14129,Motor,2427.82,Broker,109,0
CUST-14130,73,Male,POL-14130,Motor,1622.69,Direct,19,0
CUST-14131,66,Female,POL-14131,Motor,1933.73,Direct,40,0
CUST-14132,30,Female,POL-14132,Health,301.14,Broker,72,0
CUST-14133,55,Male,POL-14133,Motor,485.72,Bank,16,0
CUST-14134,66,Female,POL-14134,Motor,1859.69,Direct,58,0
CUST-14135,63,Male,POL-14135,Motor,1135.28,Online,107,1
CUST-14136,66,Male,POL-14136,Property,1170.32,Broker,18,0
CUST-14137,25,Male,POL-14137,Health,840.66,Online,36,0
CUST-14138,60,Male,POL-14138,Health,1557.66,Direct,24,0
CUST-14139,37,Male,POL-14139,Health,544.4,Online,1,1
CUST-14140,50,Female,POL-14140,Motor,1604.6,Online,1,0
